Query_E_coli_index	Subject_E_coli_index	Query_length	Subject_length	Alignment_length	Query_start	Query_end	Subject_start	Subject_end	Aligned_count	Percentage_aligned	Max_score	query.start	subject.start	query.end	subject.end	total	percentage
E_coli_16S_501	4312503	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_501	1826982	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_501	585118	1556	1542	1542	3	1544	1	1542	1542	100	1542	2	0	12	0	1542	1
E_coli_16S_501	2912993	1556	1464	1464	35	1498	1	1464	1464	100	1464	34	0	58	0	1464	1
E_coli_16S_501	2547783	1556	1464	1464	33	1496	1	1464	1464	100	1464	32	0	60	0	1464	1
E_coli_16S_501	253455	1556	1464	1464	30	1493	1	1464	1464	100	1464	29	0	63	0	1464	1
E_coli_16S_501	4452085	1556	1464	1464	30	1493	1	1464	1464	100	1464	29	0	63	0	1464	1
E_coli_16S_501	4449692	1556	1463	1463	32	1494	1	1463	1463	100	1463	31	0	62	0	1463	1
E_coli_16S_501	4329664	1556	1462	1462	32	1493	1	1462	1462	100	1462	31	0	63	0	1462	1
E_coli_16S_501	4063511	1556	1460	1460	40	1499	1	1460	1460	100	1460	39	0	57	0	1460	1
E_coli_16S_501	4442194	1556	1459	1459	39	1497	1	1459	1459	100	1459	38	0	59	0	1459	1
E_coli_16S_501	1999048	1556	1459	1459	40	1498	1	1459	1459	100	1459	39	0	58	0	1459	1
E_coli_16S_501	2979606	1556	1459	1459	34	1492	1	1459	1459	100	1459	33	0	64	0	1459	1
E_coli_16S_501	4410406	1556	1458	1458	35	1492	1	1458	1458	100	1458	34	0	64	0	1458	1
E_coli_16S_501	4443507	1556	1458	1458	40	1497	1	1458	1458	100	1458	39	0	59	0	1458	1
E_coli_16S_501	3523289	1556	1458	1458	33	1490	1	1458	1458	100	1458	32	0	66	0	1458	1
E_coli_16S_501	3572008	1556	1457	1457	30	1486	1	1457	1457	100	1457	29	0	70	0	1457	1
E_coli_16S_501	1864440	1556	1455	1455	43	1497	1	1455	1455	100	1455	42	0	59	0	1455	1
E_coli_16S_501	3503850	1556	1454	1454	35	1488	1	1454	1454	100	1454	34	0	68	0	1454	1
E_coli_16S_501	1757601	1556	1453	1453	28	1480	1	1453	1453	100	1453	27	0	76	0	1453	1
E_coli_16S_501	4426755	1556	1451	1451	48	1498	1	1451	1451	100	1451	47	0	58	0	1451	1
E_coli_16S_501	1956820	1556	1451	1451	43	1493	1	1451	1451	100	1451	42	0	63	0	1451	1
E_coli_16S_501	1678443	1556	1450	1450	48	1497	1	1450	1450	100	1450	47	0	59	0	1450	1
E_coli_16S_501	3020329	1556	1448	1448	48	1495	1	1448	1448	100	1448	47	0	61	0	1448	1
E_coli_16S_501	3180844	1556	1410	1410	135	1544	1	1410	1410	100	1410	134	0	12	0	1410	1
E_coli_16S_501	4363689	1556	1375	1375	70	1444	1	1375	1375	100	1375	69	0	112	0	1375	1
E_coli_16S_501	804534	1556	1363	1363	30	1392	1	1363	1363	100	1363	29	0	164	0	1363	1
E_coli_16S_501	733259	1556	1363	1363	30	1392	1	1363	1363	100	1363	29	0	164	0	1363	1
E_coli_16S_501	905920	1556	1363	1363	30	1392	1	1363	1363	100	1363	29	0	164	0	1363	1
E_coli_16S_501	983984	1556	1363	1363	30	1392	1	1363	1363	100	1363	29	0	164	0	1363	1
E_coli_16S_501	4311466	1556	1363	1363	30	1392	1	1363	1363	100	1363	29	0	164	0	1363	1
E_coli_16S_502	2293422	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_502	647398	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_502	4353165	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_502	4357159	1554	1428	1428	115	1542	1	1428	1428	100	1428	114	0	12	0	1428	1
E_coli_16S_502	703812	1554	1411	1411	132	1542	1	1411	1411	100	1411	131	0	12	0	1411	1
E_coli_16S_502	718807	1554	1401	1401	97	1497	1	1401	1401	100	1401	96	0	57	0	1401	1
E_coli_16S_502	2126483	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_508	3268521	1556	1457	1457	41	1497	1	1457	1457	100	1457	40	0	59	0	1457	1
E_coli_16S_508	3794869	1556	1450	1450	48	1497	1	1450	1450	100	1450	47	0	59	0	1450	1
E_coli_16S_508	3203513	1556	1449	1449	48	1496	1	1449	1449	100	1449	47	0	60	0	1449	1
E_coli_16S_508	2973749	1556	1449	1449	42	1490	1	1449	1449	100	1449	41	0	66	0	1449	1
E_coli_16S_508	4392037	1556	1447	1447	50	1496	1	1447	1447	100	1447	49	0	60	0	1447	1
E_coli_16S_508	3180844	1556	1410	1410	135	1544	1	1410	1410	100	1410	134	0	12	0	1410	1
E_coli_16S_510	703812	1554	1411	1411	132	1542	1	1411	1411	100	1411	131	0	12	0	1411	1
E_coli_16S_510	2126483	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_511	3314798	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4178422	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4327365	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4360428	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	2903402	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	1773531	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	2032892	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4335443	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4459801	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4344097	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4322683	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4314386	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4298638	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	3024530	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	1818054	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4432307	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4432678	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4441521	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4305124	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4322849	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4447910	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4443650	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4442004	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4408259	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4429207	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4302889	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4319864	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4396928	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4317658	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4302387	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4296532	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4381019	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	4324257	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_511	239010	1556	1542	1542	3	1544	1	1542	1542	100	1542	2	0	12	0	1542	1
E_coli_16S_511	4471072	1556	1399	1399	146	1544	1	1399	1399	100	1399	145	0	12	0	1399	1
E_coli_16S_511	3876381	1556	1393	1393	152	1544	1	1393	1393	100	1393	151	0	12	0	1393	1
E_coli_16S_511	584554	1556	1391	1391	63	1453	1	1391	1391	100	1391	62	0	103	0	1391	1
E_coli_16S_511	2391442	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_511	4358474	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_512	3294982	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_514	168640	1554	1468	1468	28	1495	1	1468	1468	100	1468	27	0	59	0	1468	1
E_coli_16S_514	188717	1554	1464	1464	28	1491	1	1464	1464	100	1464	27	0	63	0	1464	1
E_coli_16S_514	1757565	1554	1460	1460	23	1482	1	1460	1460	100	1460	22	0	72	0	1460	1
E_coli_16S_514	3457670	1554	1460	1460	40	1499	1	1460	1460	100	1460	39	0	55	0	1460	1
E_coli_16S_514	4383149	1554	1448	1448	34	1481	1	1448	1448	100	1448	33	0	73	0	1448	1
E_coli_16S_514	3180844	1554	1410	1410	133	1542	1	1410	1410	100	1410	132	0	12	0	1410	1
E_coli_16S_516	1877621	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_517	4471072	1554	1399	1399	144	1542	1	1399	1399	100	1399	143	0	12	0	1399	1
E_coli_16S_517	3876381	1554	1393	1393	150	1542	1	1393	1393	100	1393	149	0	12	0	1393	1
E_coli_16S_517	2391442	1554	1358	1358	185	1542	1	1358	1358	100	1358	184	0	12	0	1358	1
E_coli_16S_517	4358474	1554	1358	1358	185	1542	1	1358	1358	100	1358	184	0	12	0	1358	1
E_coli_16S_519	4486184	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_519	3905393	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_519	4458945	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_519	2675931	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_519	3180844	1556	1410	1410	135	1544	1	1410	1410	100	1410	134	0	12	0	1410	1
E_coli_16S_520	4452977	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	3635007	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	4371877	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	3261134	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	4369542	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	3177368	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	2471399	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	4374102	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	4360690	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	1877257	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_520	568505	1556	1542	1542	3	1544	1	1542	1542	100	1542	2	0	12	0	1542	1
E_coli_16S_520	4448274	1556	1536	1536	9	1544	1	1536	1536	100	1536	8	0	12	0	1536	1
E_coli_16S_520	172419	1556	1467	1467	30	1496	1	1467	1467	100	1467	29	0	60	0	1467	1
E_coli_16S_520	4471072	1556	1399	1399	146	1544	1	1399	1399	100	1399	145	0	12	0	1399	1
E_coli_16S_520	3876381	1556	1393	1393	152	1544	1	1393	1393	100	1393	151	0	12	0	1393	1
E_coli_16S_520	798179	1556	1363	1363	30	1392	1	1363	1363	100	1363	29	0	164	0	1363	1
E_coli_16S_520	2391442	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_520	4358474	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_521	4402856	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_521	4368268	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_521	4315879	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_521	607461	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_521	4451306	1554	1418	1418	125	1542	1	1418	1418	100	1418	124	0	12	0	1418	1
E_coli_16S_521	4450036	1554	1403	1403	140	1542	1	1403	1403	100	1403	139	0	12	0	1403	1
E_coli_16S_521	4315380	1554	1403	1403	140	1542	1	1403	1403	100	1403	139	0	12	0	1403	1
E_coli_16S_521	4399562	1554	1373	1373	77	1449	1	1373	1373	100	1373	76	0	105	0	1373	1
E_coli_16S_521	4312525	1554	1368	1368	82	1449	1	1368	1368	100	1368	81	0	105	0	1368	1
E_coli_16S_521	4312529	1554	1368	1368	82	1449	1	1368	1368	100	1368	81	0	105	0	1368	1
E_coli_16S_521	4442445	1554	1368	1368	82	1449	1	1368	1368	100	1368	81	0	105	0	1368	1
E_coli_16S_521	2929847	1554	1367	1367	97	1463	1	1367	1367	100	1367	96	0	91	0	1367	1
E_coli_16S_521	2806522	1554	1363	1363	97	1459	1	1363	1363	100	1363	96	0	95	0	1363	1
E_coli_16S_521	4444074	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4294695	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4358294	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4312528	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4312526	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4307896	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4300640	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4300637	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4300635	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4465733	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4465735	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_521	4312527	1554	1361	1361	83	1443	1	1361	1361	100	1361	82	0	111	0	1361	1
E_coli_16S_521	4403490	1554	1361	1361	83	1443	1	1361	1361	100	1361	82	0	111	0	1361	1
E_coli_16S_521	4473711	1554	1359	1359	83	1441	1	1359	1359	100	1359	82	0	113	0	1359	1
E_coli_16S_521	4300639	1554	1359	1359	82	1440	1	1359	1359	100	1359	81	0	114	0	1359	1
E_coli_16S_521	4298402	1554	1359	1359	82	1440	1	1359	1359	100	1359	81	0	114	0	1359	1
E_coli_16S_521	2077776	1554	1358	1358	90	1447	1	1358	1358	100	1358	89	0	107	0	1358	1
E_coli_16S_521	572286	1554	1355	1355	82	1436	1	1355	1355	100	1355	81	0	118	0	1355	1
E_coli_16S_521	4337531	1554	1355	1355	82	1436	1	1355	1355	100	1355	81	0	118	0	1355	1
E_coli_16S_521	665265	1554	1355	1355	82	1436	1	1355	1355	100	1355	81	0	118	0	1355	1
E_coli_16S_521	4465730	1554	1351	1351	89	1439	1	1351	1351	100	1351	88	0	115	0	1351	1
E_coli_16S_521	4463787	1554	1348	1348	81	1428	1	1348	1348	100	1348	80	0	126	0	1348	1
E_coli_16S_521	4439226	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_521	4312311	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_521	4363649	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_521	4319740	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_522	2285018	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_522	2068577	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_522	4371922	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_523	4363061	1554	1526	1524	1	1524	3	1526	1524	100	1524	0	2	30	0	1524	1
E_coli_16S_523	4327969	1554	1526	1524	1	1524	3	1526	1524	100	1524	0	2	30	0	1524	1
E_coli_16S_523	192145	1554	1464	1464	28	1491	1	1464	1464	100	1464	27	0	63	0	1464	1
E_coli_16S_523	4465768	1554	1458	1458	42	1499	1	1458	1458	100	1458	41	0	55	0	1458	1
E_coli_16S_523	4423497	1554	1416	1416	68	1483	1	1416	1416	100	1416	67	0	71	0	1416	1
E_coli_16S_523	4423496	1554	1404	1404	81	1484	1	1404	1404	100	1404	80	0	70	0	1404	1
E_coli_16S_523	4325257	1554	1363	1363	28	1390	1	1363	1363	100	1363	27	0	164	0	1363	1
E_coli_16S_526	2939142	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	4426958	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	2003988	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	3725645	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	4328294	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	4390605	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	4335508	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	4375973	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	4364409	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	4308053	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_526	4475904	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_527	975053	1557	1545	1545	1	1545	1	1545	1545	100	1545	0	0	12	0	1545	1
E_coli_16S_528	4471072	1556	1399	1399	146	1544	1	1399	1399	100	1399	145	0	12	0	1399	1
E_coli_16S_528	3876381	1556	1393	1393	152	1544	1	1393	1393	100	1393	151	0	12	0	1393	1
E_coli_16S_528	2391442	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_528	4358474	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_529	4451306	1554	1418	1418	125	1542	1	1418	1418	100	1418	124	0	12	0	1418	1
E_coli_16S_529	4450036	1554	1403	1403	140	1542	1	1403	1403	100	1403	139	0	12	0	1403	1
E_coli_16S_529	4315380	1554	1403	1403	140	1542	1	1403	1403	100	1403	139	0	12	0	1403	1
E_coli_16S_529	4439226	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_529	4312311	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_529	4363649	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_529	4319740	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_530	956834	1555	1545	1543	1	1543	3	1545	1543	100	1543	0	2	12	0	1543	1
E_coli_16S_530	4452293	1555	1545	1543	1	1543	3	1545	1543	100	1543	0	2	12	0	1543	1
E_coli_16S_530	4420189	1555	1545	1543	1	1543	3	1545	1543	100	1543	0	2	12	0	1543	1
E_coli_16S_530	4367523	1555	1545	1543	1	1543	3	1545	1543	100	1543	0	2	12	0	1543	1
E_coli_16S_530	4386026	1555	1545	1543	1	1543	3	1545	1543	100	1543	0	2	12	0	1543	1
E_coli_16S_530	4471072	1555	1399	1399	145	1543	1	1399	1399	100	1399	144	0	12	0	1399	1
E_coli_16S_530	3876381	1555	1393	1393	151	1543	1	1393	1393	100	1393	150	0	12	0	1393	1
E_coli_16S_530	2391442	1555	1358	1358	186	1543	1	1358	1358	100	1358	185	0	12	0	1358	1
E_coli_16S_530	4358474	1555	1358	1358	186	1543	1	1358	1358	100	1358	185	0	12	0	1358	1
E_coli_16S_531	4343965	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_534	958430	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_534	996417	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_534	4390938	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_534	3844380	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_534	749006	1554	1488	1488	20	1507	1	1488	1488	100	1488	19	0	47	0	1488	1
E_coli_16S_534	9678	1554	1488	1488	20	1507	1	1488	1488	100	1488	19	0	47	0	1488	1
E_coli_16S_534	628438	1554	1452	1452	91	1542	1	1452	1452	100	1452	90	0	12	0	1452	1
E_coli_16S_534	4402856	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_534	4368268	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_534	4315879	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_534	607461	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_534	4451306	1554	1418	1418	125	1542	1	1418	1418	100	1418	124	0	12	0	1418	1
E_coli_16S_534	4450036	1554	1403	1403	140	1542	1	1403	1403	100	1403	139	0	12	0	1403	1
E_coli_16S_534	4315380	1554	1403	1403	140	1542	1	1403	1403	100	1403	139	0	12	0	1403	1
E_coli_16S_534	4301242	1554	1367	1367	81	1447	1	1367	1367	100	1367	80	0	107	0	1367	1
E_coli_16S_534	2929847	1554	1367	1367	97	1463	1	1367	1367	100	1367	96	0	91	0	1367	1
E_coli_16S_534	2806522	1554	1363	1363	97	1459	1	1363	1363	100	1363	96	0	95	0	1363	1
E_coli_16S_534	4439226	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_534	4312311	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_534	4363649	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_534	4319740	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_535	4377514	1558	1544	1544	3	1546	1	1544	1544	100	1544	2	0	12	0	1544	1
E_coli_16S_535	4471072	1558	1399	1399	148	1546	1	1399	1399	100	1399	147	0	12	0	1399	1
E_coli_16S_535	3876381	1558	1393	1393	154	1546	1	1393	1393	100	1393	153	0	12	0	1393	1
E_coli_16S_535	2391442	1558	1358	1358	189	1546	1	1358	1358	100	1358	188	0	12	0	1358	1
E_coli_16S_535	4358474	1558	1358	1358	189	1546	1	1358	1358	100	1358	188	0	12	0	1358	1
E_coli_16S_538	4484820	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	3036713	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4351699	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	857448	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	3978455	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	1728333	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4441414	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4388548	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	2153176	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4337974	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	2269951	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	1688240	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	1848308	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4374191	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4376441	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	3635767	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4328649	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4433952	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4428346	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	2807896	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	2572418	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4441282	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	3916636	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	2490157	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4464491	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	4312503	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	1826982	1554	1544	1544	1	1544	1	1544	1544	100	1544	0	0	10	0	1544	1
E_coli_16S_538	585118	1554	1542	1542	3	1544	1	1542	1542	100	1542	2	0	10	0	1542	1
E_coli_16S_538	2912993	1554	1464	1464	35	1498	1	1464	1464	100	1464	34	0	56	0	1464	1
